"NAME","GS.br..follow.link.to.MSigDB","GS.DETAILS","SIZE","ES","NES","NOM.p.val","FDR.q.val","FWER.p.val","RANK.AT.MAX","LEADING.EDGE","X","direction","Database"
"KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY","KEGG_MEDICUS_REFERENCE_CXCL12_CXCR4_PKC_ERK_SIGNALING_PATHAWAY","",19,-0.461331,-1.2657871,0.17014447,0.51075363,1,6524,"tags=53%, list=32%, signal=77%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_CITRATE_CYCLE_TCA_CYCLE","KEGG_CITRATE_CYCLE_TCA_CYCLE","",30,-0.4178881,-1.2671285,0.15507247,0.23952186,1,2827,"tags=30%, list=14%, signal=35%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_RASD1_TO_CRHR_PKA_ACTH_SIGNALING_PATHWAY","",27,-0.41738564,-1.2687674,0.15957446,0.51588535,1,4080,"tags=41%, list=20%, signal=51%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY","",23,-0.43617907,-1.2711939,0.14626865,0.521986,1,4015,"tags=30%, list=20%, signal=38%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","Details ...",32,-0.41002896,-1.276136,0.15279879,0.14666283,0.957,2447,"tags=31%, list=12%, signal=35%",NA,"Down_in_Tumor","Hallmark"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION","",113,-0.3386604,-1.2768248,0.06926952,0.2288358,1,4311,"tags=31%, list=21%, signal=39%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_PATHWAYS_IN_CANCER","KEGG_PATHWAYS_IN_CANCER","",321,-0.30068755,-1.2800806,0.031007752,0.22812921,1,5008,"tags=35%, list=24%, signal=45%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_DILATED_CARDIOMYOPATHY","KEGG_DILATED_CARDIOMYOPATHY","",90,-0.3457273,-1.2838914,0.09220779,0.22581595,1,4350,"tags=32%, list=21%, signal=41%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","",23,-0.45515898,-1.2858539,0.1529052,0.49540603,1,3539,"tags=30%, list=17%, signal=37%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CAMK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CAMK_SIGNALING_PATHWAY","",15,-0.49920818,-1.2874522,0.13930348,0.50426584,1,2738,"tags=33%, list=13%, signal=38%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_COAGULATION","HALLMARK_COAGULATION","Details ...",136,-0.3266904,-1.2915828,0.056166057,0.13663158,0.93,4075,"tags=32%, list=20%, signal=39%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","Details ...",197,-0.316687,-1.2916028,0.039812647,0.14633784,0.929,5319,"tags=36%, list=26%, signal=47%",NA,"Down_in_Tumor","Hallmark"
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY","",131,-0.33140174,-1.2948191,0.05642257,0.2139691,1,4606,"tags=28%, list=22%, signal=36%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION","KEGG_MEDICUS_VARIANT_MLL_AF4_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION","",25,-0.4394055,-1.295134,0.14414415,0.49832723,1,4315,"tags=36%, list=21%, signal=46%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_WNT5A_ROR_SIGNALING_PATHWAY","",16,-0.5012137,-1.2988389,0.15007898,0.5032908,1,1887,"tags=31%, list=9%, signal=34%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST","KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY_BMP_ANTAGONIST","",15,-0.5027269,-1.3032212,0.1398374,0.50626856,1,1670,"tags=33%, list=8%, signal=36%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS","KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS","",18,-0.4841242,-1.304431,0.13344051,0.5175384,1,4015,"tags=33%, list=20%, signal=41%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ERBB_SIGNALING_PATHWAY","KEGG_ERBB_SIGNALING_PATHWAY","",86,-0.35670736,-1.308888,0.09468223,0.19784197,1,3564,"tags=30%, list=17%, signal=36%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","",16,-0.5077605,-1.3147388,0.13420622,0.1936743,1,2095,"tags=31%, list=10%, signal=35%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_LONG_TERM_DEPRESSION","KEGG_LONG_TERM_DEPRESSION","",66,-0.36727327,-1.317722,0.0879567,0.19359149,1,5090,"tags=35%, list=25%, signal=46%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_LHCGR_GNAS_PKA_SIGNALING_PATHWAY","",16,-0.49876672,-1.3252954,0.123128116,0.47482473,1,3851,"tags=38%, list=19%, signal=46%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY","",29,-0.44386092,-1.3280146,0.11388455,0.48225406,1,4080,"tags=38%, list=20%, signal=47%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_WNT_SIGNALING_PATHWAY","KEGG_WNT_SIGNALING_PATHWAY","",149,-0.33766845,-1.3330173,0.030229745,0.17697154,1,4002,"tags=32%, list=19%, signal=39%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES","",25,-0.46296716,-1.33355,0.099388376,0.179763,1,1730,"tags=28%, list=8%, signal=31%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GLYCEROLIPID_METABOLISM","KEGG_GLYCEROLIPID_METABOLISM","",43,-0.40687045,-1.3392731,0.07112376,0.17556262,1,4754,"tags=40%, list=23%, signal=51%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_VIRAL_MYOCARDITIS","KEGG_VIRAL_MYOCARDITIS","",68,-0.3812541,-1.3447133,0.07372654,0.17209107,1,3351,"tags=22%, list=16%, signal=26%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_ERK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_ERK_SIGNALING_PATHWAY","",15,-0.51925284,-1.3530777,0.12052117,0.43032876,1,907,"tags=20%, list=4%, signal=21%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY","",15,-0.533789,-1.3536705,0.12077295,0.44347885,1,3974,"tags=40%, list=19%, signal=50%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ADHERENS_JUNCTION","KEGG_ADHERENS_JUNCTION","",68,-0.38113087,-1.3552083,0.05035971,0.16199985,1,3152,"tags=29%, list=15%, signal=35%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_BCR_PLCG_CALCINEURIN_SIGNALING_PATHWAY","",17,-0.5046401,-1.3553612,0.10501567,0.45464247,1,5630,"tags=65%, list=27%, signal=89%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY","",31,-0.43936467,-1.3569521,0.075075075,0.4667278,1,4530,"tags=35%, list=22%, signal=45%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MELANOMA","KEGG_MELANOMA","",71,-0.37984684,-1.3618383,0.05929919,0.15672557,1,4162,"tags=34%, list=20%, signal=42%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY","",22,-0.47741732,-1.3656409,0.0882353,0.46067557,1,4111,"tags=36%, list=20%, signal=45%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS","KEGG_STEROID_HORMONE_BIOSYNTHESIS","",54,-0.3979085,-1.3674235,0.052998606,0.15316088,1,5661,"tags=43%, list=28%, signal=59%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY","",31,-0.45152178,-1.3749098,0.077844314,0.45310205,1,4748,"tags=29%, list=23%, signal=38%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_GNRH_SIGNALING_PATHWAY","KEGG_GNRH_SIGNALING_PATHWAY","",100,-0.3694809,-1.3798326,0.03937008,0.14266649,0.999,3971,"tags=32%, list=19%, signal=39%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","KEGG_CHEMOKINE_SIGNALING_PATHWAY","",184,-0.3411907,-1.3824475,0.014371257,0.14310032,0.999,4937,"tags=34%, list=24%, signal=44%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_BASAL_CELL_CARCINOMA","KEGG_BASAL_CELL_CARCINOMA","",55,-0.4113664,-1.3831515,0.055632822,0.14544198,0.999,6269,"tags=55%, list=31%, signal=78%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_LONG_TERM_POTENTIATION","KEGG_LONG_TERM_POTENTIATION","",69,-0.3907238,-1.3832216,0.04,0.14877829,0.999,5363,"tags=41%, list=26%, signal=55%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY","",20,-0.50534135,-1.3843102,0.079027355,0.44524044,1,2817,"tags=40%, list=14%, signal=46%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","Details ...",193,-0.34226754,-1.3847773,0.017921148,0.06289835,0.643,3529,"tags=29%, list=17%, signal=35%",NA,"Down_in_Tumor","Hallmark"
"KEGG_ETHER_LIPID_METABOLISM","KEGG_ETHER_LIPID_METABOLISM","",29,-0.45930883,-1.3874992,0.06646526,0.14786889,0.998,3877,"tags=38%, list=19%, signal=47%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MELANOGENESIS","KEGG_MELANOGENESIS","",101,-0.37066594,-1.3914398,0.033333335,0.14722256,0.998,4080,"tags=32%, list=20%, signal=39%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_TIGHT_JUNCTION","KEGG_TIGHT_JUNCTION","",126,-0.36086985,-1.391497,0.01898734,0.1508541,0.998,3437,"tags=29%, list=17%, signal=35%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY","",17,-0.51931524,-1.3923441,0.06933744,0.44083884,1,2738,"tags=35%, list=13%, signal=41%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_HISTIDINE_METABOLISM","KEGG_HISTIDINE_METABOLISM","",27,-0.47391328,-1.4053973,0.064615384,0.13878225,0.995,4754,"tags=48%, list=23%, signal=63%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP","KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_PTP","",20,-0.5096435,-1.4106418,0.06504065,0.41073775,1,5363,"tags=50%, list=26%, signal=68%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_AXON_GUIDANCE","KEGG_AXON_GUIDANCE","",127,-0.366318,-1.411563,0.017654477,0.13555215,0.994,5093,"tags=42%, list=25%, signal=55%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","Details ...",87,-0.38655794,-1.4175119,0.02853261,0.04773387,0.522,3807,"tags=34%, list=19%, signal=42%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","Details ...",196,-0.3479984,-1.4193025,0.009411764,0.051130377,0.515,4754,"tags=33%, list=23%, signal=43%",NA,"Down_in_Tumor","Hallmark"
"KEGG_BUTANOATE_METABOLISM","KEGG_BUTANOATE_METABOLISM","",34,-0.46445587,-1.4198482,0.06764706,0.13122843,0.993,4218,"tags=41%, list=21%, signal=52%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_PHENYLALANINE_METABOLISM","KEGG_PHENYLALANINE_METABOLISM","",17,-0.5359431,-1.4220105,0.06741573,0.13238356,0.992,3465,"tags=53%, list=17%, signal=64%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN","KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN","",17,-0.5361069,-1.4246094,0.07378336,0.3904603,1,5630,"tags=71%, list=27%, signal=97%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MAPK_SIGNALING_PATHWAY","KEGG_MAPK_SIGNALING_PATHWAY","",263,-0.3425677,-1.4257505,0.0011198209,0.13253109,0.991,5390,"tags=37%, list=26%, signal=50%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_LYSINE_DEGRADATION","KEGG_LYSINE_DEGRADATION","",39,-0.44615784,-1.426491,0.056886226,0.135809,0.991,4754,"tags=44%, list=23%, signal=57%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS","KEGG_GLYCOLYSIS_GLUCONEOGENESIS","",60,-0.40901735,-1.4286339,0.032122906,0.13772741,0.99,4218,"tags=35%, list=21%, signal=44%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_NITROGEN_METABOLISM","KEGG_NITROGEN_METABOLISM","",23,-0.51075,-1.449276,0.042296074,0.11998554,0.979,3489,"tags=35%, list=17%, signal=42%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_HEMATOPOIETIC_CELL_LINEAGE","KEGG_HEMATOPOIETIC_CELL_LINEAGE","",84,-0.3986269,-1.4561217,0.015768725,0.1170744,0.972,5280,"tags=33%, list=26%, signal=45%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY","Details ...",50,-0.43742073,-1.4678627,0.025139665,0.3025468,1,7377,"tags=60%, list=36%, signal=93%",NA,"Down_in_Tumor","KEGG_Medicus"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING","Details ...",42,-0.4455613,-1.4695181,0.026200874,0.033698805,0.349,4313,"tags=45%, list=21%, signal=57%",NA,"Down_in_Tumor","Hallmark"
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM","Details ...",112,-0.38841948,-1.4787053,0.011166253,0.033599004,0.325,4236,"tags=33%, list=21%, signal=41%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_REFERENCE_PTH_PTH1R_PKA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_PTH_PTH1R_PKA_SIGNALING_PATHWAY","Details ...",15,-0.56368333,-1.4828081,0.058139537,0.2850213,1,3851,"tags=40%, list=19%, signal=49%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION","",41,-0.45575368,-1.4831587,0.027027028,0.09587947,0.944,4461,"tags=39%, list=22%, signal=50%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CXCR4_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY","Details ...",21,-0.53505826,-1.4885898,0.044822257,0.28696826,1,5630,"tags=71%, list=27%, signal=98%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION","",43,-0.45463687,-1.4917094,0.025245441,0.09199468,0.938,5671,"tags=60%, list=28%, signal=83%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY","KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY","Details ...",18,-0.5426872,-1.4951249,0.054628223,0.28949866,1,5630,"tags=72%, list=27%, signal=99%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_CAMP_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EP_NE_ADRB_CAMP_SIGNALING_PATHWAY","Details ...",15,-0.5807071,-1.4973252,0.038819876,0.30223548,1,4350,"tags=47%, list=21%, signal=59%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_FOCAL_ADHESION","KEGG_FOCAL_ADHESION","",195,-0.36969036,-1.5006799,0.0011695906,0.087951586,0.92,4096,"tags=36%, list=20%, signal=45%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","Details ...",27,-0.5148388,-1.5056331,0.03732504,0.3002359,1,5242,"tags=52%, list=26%, signal=70%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY","Details ...",29,-0.5159742,-1.5129703,0.026666667,0.30489618,0.997,6269,"tags=62%, list=31%, signal=89%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_INSULIN_SIGNALING_PATHWAY","KEGG_INSULIN_SIGNALING_PATHWAY","",136,-0.38542324,-1.5140991,0.0024813896,0.0813887,0.896,3534,"tags=30%, list=17%, signal=36%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_PYRUVATE_METABOLISM","KEGG_PYRUVATE_METABOLISM","",39,-0.46730945,-1.5152171,0.014662757,0.08334116,0.893,4218,"tags=46%, list=21%, signal=58%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_FATTY_ACID_METABOLISM","Details ...",153,-0.38841227,-1.5261421,0.0024183798,0.0197415,0.187,3602,"tags=33%, list=18%, signal=40%",NA,"Down_in_Tumor","Hallmark"
"KEGG_LINOLEIC_ACID_METABOLISM","KEGG_LINOLEIC_ACID_METABOLISM","",28,-0.5147888,-1.5284628,0.014771049,0.07619261,0.858,5418,"tags=46%, list=26%, signal=63%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_BETA_ALANINE_METABOLISM","KEGG_BETA_ALANINE_METABOLISM","",22,-0.5386997,-1.5318949,0.034755133,0.07698799,0.848,3345,"tags=50%, list=16%, signal=60%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM","",31,-0.49989843,-1.5330479,0.029874213,0.079892255,0.847,4361,"tags=45%, list=21%, signal=57%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_STARCH_AND_SUCROSE_METABOLISM","KEGG_STARCH_AND_SUCROSE_METABOLISM","",48,-0.45532492,-1.5386405,0.01369863,0.079479285,0.825,3028,"tags=27%, list=15%, signal=32%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_TRYPTOPHAN_METABOLISM","KEGG_TRYPTOPHAN_METABOLISM","",38,-0.48908523,-1.5425667,0.018465908,0.0800222,0.816,4754,"tags=47%, list=23%, signal=62%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_CELL_ADHESION_MOLECULES_CAMS","KEGG_CELL_ADHESION_MOLECULES_CAMS","Details ...",128,-0.39866972,-1.5464402,0.00373599,0.08114757,0.803,3463,"tags=28%, list=17%, signal=34%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_ARACHIDONIC_ACID_METABOLISM","KEGG_ARACHIDONIC_ACID_METABOLISM","Details ...",57,-0.4500287,-1.5525153,0.012295082,0.080805905,0.779,5584,"tags=39%, list=27%, signal=53%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","Details ...",192,-0.3879069,-1.5603101,0,0.013983868,0.12,4149,"tags=37%, list=20%, signal=46%",NA,"Down_in_Tumor","Hallmark"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY","Details ...",29,-0.5159742,-1.5731767,0.022421524,0.19865437,0.95,6269,"tags=62%, list=31%, signal=89%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_DORSO_VENTRAL_AXIS_FORMATION","KEGG_DORSO_VENTRAL_AXIS_FORMATION","Details ...",24,-0.56181675,-1.5941077,0.02056962,0.057143327,0.643,2482,"tags=42%, list=12%, signal=47%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_CX3CR1_GNAI_AC_PKA_SIGNALING_PATHWAY","Details ...",17,-0.59011817,-1.5966983,0.024922118,0.17396015,0.91,4376,"tags=47%, list=21%, signal=60%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO","KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_MODULATION_LGR_RSPO","Details ...",19,-0.573662,-1.5990599,0.0124223605,0.18571508,0.904,3259,"tags=42%, list=16%, signal=50%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_NOTCH_OVEREXPRESSION_TO_NOTCH_SIGNALING_PATHWAY","Details ...",16,-0.60998756,-1.6006724,0.01904762,0.20126435,0.904,3484,"tags=56%, list=17%, signal=68%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_EGF_EGFR_PLCG_CALCINEURIN_SIGNALING_PATHWAY","Details ...",16,-0.6090859,-1.6061876,0.009404388,0.21415326,0.895,5884,"tags=81%, list=29%, signal=114%",NA,"Down_in_Tumor","KEGG_Medicus"
"KEGG_ABC_TRANSPORTERS","KEGG_ABC_TRANSPORTERS","Details ...",44,-0.48731804,-1.6162635,0.0074074073,0.047057223,0.547,3766,"tags=41%, list=18%, signal=50%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION","Details ...",111,-0.42937234,-1.6232548,0.001261034,0.046881527,0.529,5525,"tags=41%, list=27%, signal=56%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES","Details ...",68,-0.46027875,-1.624102,0.0040705563,0.049145635,0.522,3266,"tags=35%, list=16%, signal=42%",NA,"Down_in_Tumor","KEGG_Legacy"
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA","Details ...",190,-0.40413556,-1.6252667,0,0.008122007,0.06,3775,"tags=36%, list=18%, signal=43%",NA,"Down_in_Tumor","Hallmark"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY","Details ...",66,-0.46715555,-1.6274881,0.005284016,0.050602697,0.505,2977,"tags=33%, list=15%, signal=39%",NA,"Down_in_Tumor","KEGG_Legacy"
"KEGG_CALCIUM_SIGNALING_PATHWAY","KEGG_CALCIUM_SIGNALING_PATHWAY","Details ...",176,-0.41929385,-1.6803079,0,0.030842522,0.328,5866,"tags=46%, list=29%, signal=64%",NA,"Down_in_Tumor","KEGG_Legacy"
